ticker,nome_da_empresa,data_da_analise,patrimonio_liquido,quant_on_pn,ebit12_meses,preco_de_fechamento,ativo_total,fator_cotacao,retorno12_meses,retorno6_meses,retorno3_meses,retorno1_mes,lc,volatilidade_anualizada12_meses,volatilidade_anualizada6_meses,volatilidade_anualizada3_meses,volatilidade_anualizada1_mes,ev,valor_de_mercado
BISA3,BROOKFIELD,27/12/2013,1812476000,1339603865,-971079000,"1,1",6586991000,1,"-67,8362573099","-26,6666666666","-31,6770186335","-0,900900900865","2,21671914215","53,2115068967","49,6146769885","42,5199152205","41,6175136351","3708181983,2","633492983,2"
BRAP4,BRADESPAR,27/12/2013,7434838000,393097000,-52026000,"24,68",8017832000,1,"-20,7567076291","25,5281594537","3,07596833214","-0,483870967708","1,34550393364","33,1328261234","29,9260594178","28,9250080586","26,3766824326",8812275690,8057112690
BRFS3,BRF SA,27/12/2013,10857054000,1078116849,210368000,"48,42",57742806000,1,"16,4303268254","0,795737077022","-10,3333333333","-4,19469726941","1,18872121728","22,9593211524","21,6583271121","19,7013514322","15,5359945408","49283121571,3","42245154571,3"
BRML3,BR MALLS PAR,27/12/2013,11392188000,828274000,842056000,"16,97",18005279000,1,"-35,9225728347","-15,0650650651","-15,5721393036","-12,0725388602","1,42970473362","29,3218931894","32,0989579756","30,279797918","28,6136016164",12019120020,7756410020
BRPR3,BR PROPERT,27/12/2013,1862154000,11611000,-2113205000,"18,53",4775531000,1,"-25,6207507993","-2,47368421065","-5,93908629456","-3,74025974026","0,808016596849","29,8836994395","30,1764640036","31,443241683","20,8569915724",10313423090,5793460090
BTOW3,AMERICANAS,27/12/2013,14705555000,909774507,1165519000,"15,65",47084128000,1,"-7,94117647051","138,93129771","10,4446012704","10,2112676057","2,24090314919","68,9406278833","81,0422160787","63,6216218283","55,0201314825","4194020814,55","2475449814,55"
BVMF3,B3,27/12/2013,20559657000,6099000000,5501567000,"10,9",45806400000,1,"-18,4670372983","-9,76574954828","-11,0566710222","-6,75791274616","2,1001525856","30,4646688438","32,3917145396","29,1557089389","38,0645144842",19223972000,21582000000
CCRO3,CCR SA,27/12/2013,12454743000,2020000000,5238979000,"17,59",50784482000,1,"-5,7601682091","3,25560514868","1,38328530261","-5,17520215639","0,851170364993","24,1426166783","23,966234087","23,0769440965","26,9326624437",37101879848,31056678848
CIEL3,CIELO,27/12/2013,14074509000,2716815061,2998070000,"65,27",100074287000,1,"43,2400924849","18,7737693503","8,8922255587","-2,94423791815","1,18059095595","21,0730373958","20,1397790624","19,7515862496","17,5446017233","53215362661,6","51309756661,6"
CMIG4,CEMIG,27/12/2013,22797430000,2201371000,5102422000,"14,25",54085360000,1,"1,51267124756","-3,59735289599","-0,240296058883","-1,21581555141","1,1920055011","29,7071435588","22,8300803976","21,2611985395","20,0366930959","22990389480,5","18001612480,5"
CPFE3,CPFL ENERGIA,27/12/2013,19185907000,1152254440,10594153000,"18,88",72470214000,1,"-8,06294037877","-7,09329559743","-2,63022176377","-2,17616580284","1,12637594226","22,6355348384","20,9286927177","18,6163707784","22,2069983769","31009123028,8","18167738028,8"
CRUZ3,SOUZA CRUZ,27/12/2013,1877345000,1528451000,2349369000,"23,85",5869178000,1,"-19,6209112458","-11,2570832926","-9,76486940804","1,99654718617","1,18627334931","22,8400477444","25,8629570068","22,6960238877","23,5264750658",36213712350,36453556350
CSAN3,COSAN,27/12/2013,47493020000,1874070932,8402310000,"39,28",131954488000,1,"-4,2745655636","-7,61588331644","-8,05243445691","-6,91943127946","1,41113102682","24,3678148944","22,4539035707","19,8871107138","19,087100234","23304651785,8","15995379785,8"
CSNA3,SID NACIONAL,27/12/2013,21692851000,1326093947,4426482000,"14,35",86595892000,1,"33,6931847319","154,968413913","55,9634159246","22,0238095237","1,59816115365","41,3497781141","42,9868065683","34,5758209801","32,586870447","40969271049,8","20921871049,8"
CTIP3,CETIP,27/12/2013,1486255000,262978823,454131000,"23,9",3449512000,1,"-3,64513821407","5,26307691985","2,09007805112","-5,44082711497","0,852337678824","22,9411429746","22,3520927115","11,4573472893","9,4923129389","6555241968,3","6211217968,3"
CYRE3,CYRELA REALT,27/12/2013,7870905000,399743000,699112000,"14,4",16321140000,1,"-17,2134855517","-6,12777053464","-14,029850746","-7,98722044743","2,64768508674","26,0258627721","26,1664416956","19,0068571624","20,0504655727",8293922600,5999889600
DASA3,DASA,27/12/2013,6786283000,555942170,1034184000,"14,72",26319119000,1,"12,2467083302","27,2255834054","26,0273972604","23,283082077","0,890433020157","31,3558555244","32,1061805476","32,9822989235","45,5774071601","5446438380,8","4589740380,8"
DTEX3,DEXCO,27/12/2013,6035184000,837059000,1348349000,"12,82",15625433000,1,"-13,67003367",0,"-2,80515542149","-5,10732790521","1,57994512403","29,4146907332","29,259351875","28,8309355872","23,7201356972",9318284380,7756856380
ELET3,ELETROBRAS,27/12/2013,111017341000,2307099000,6274467000,"5,95",267830877000,1,"1,64407054655","27,9569892474","-4,80000000004","2,4096385542","2,05239960584","45,7614439455","36,2734385159","34,3768379164","23,1500952611","30006927515,5","9153001515,48"
ELPL4,ELETROPAULO,27/12/2013,2814381000,197467000,3696657000,"9,73",30088218000,1,"-42,0833333334","54,4444444441","13,8011695904","2,31335436362","0,942000543934","50,6744961964","54,409758857","62,2130233738","85,4776076661",[],[]
EMBR3,EMBRAER,27/12/2013,14082568000,740465000,-654119000,"18,85",53129321000,1,"32,2543380608","-7,44002379496","6,29658253351","4,19169971098","1,74938665131","32,7720822121","31,7836775444","32,9592968437","22,9326752187",14001839250,13957765250
ENBR3,ENERGIAS BR,27/12/2013,12366216000,581165000,3220950000,"11,3",37252581000,1,"-5,30148470881","0,290783188312","-5,779886109","-5,46634163662","0,90860549817","29,8441277427","29,3953567032","29,4270230382","36,0444777469",8710358500,5383489500
FIBR3,FIBRIA,27/12/2013,14222844000,553733881,6720798000,"27,86",40818649000,1,"23,4381922907","12,5656565657","9,3835885355","1,41973061514","1,46140482583","33,7218143126","32,5349379107","29,4707827373","27,687529451","23296426160,9","15423068160,9"
GFSA3,GAFISA,27/12/2013,1783263000,51140000,-174064000,"3,75",5372512000,1,"-20,3821656051","30,2083333335","4,74860335207","15,0306748468","2,09883353633","56,7875131098","53,8945692693","49,2869348394","48,8469789794",4868004000,1632675000
GGBR4,GERDAU,27/12/2013,48802167000,1757067050,15833150000,"18,39",75746608000,1,"2,56553262681","45,8366375892","10,78313253","2,16666666662","2,48785397544","31,71512814","30,083496199","26,9348900372","20,4569215821","41953595565,7","29674190565,7"
GOAU4,GERDAU MET,27/12/2013,49822526000,1033840804,15770630000,"23,3",76759564000,1,"3,25593796322","47,5605071451","10,8807624487","2,73368606664","2,56282762958","30,7630230721","29,1805743559","26,2382662895","20,2929319275","22625721490,8","9033351490,78"
GOLL4,GOL,27/12/2013,-21040743000,3200516077,1276468000,"10,2",16993858000,1,"-20,9302325579","42,2594142265","-3,6827195465","2,61569416542","0,236983178355","54,7172888369","54,4074638506","45,1865586338","29,3565153111","5602844525,2","2844385525,2"
HGTX3,CIA HERING,27/12/2013,1704935000,162534000,-8613000,"29,5",2457826000,1,"-27,2635918301","-4,50602956723","-11,1485946927","-3,90879478858","2,46774758509","33,1896498841","32,4049392679","26,3034540288","25,3289726899",4650354500,4856024500
HYPE3,HYPERA,27/12/2013,10817187000,633420823,2531682000,"17,7",22517989000,1,"7,59370571765","21,8169304885","-1,00671140943","-5,85106382986","1,96045742691","23,760880399","22,0217746333","18,5764026805","15,1214881284","13636308929,9","11188183929,9"
ITSA4,ITAUSA,27/12/2013,77419000000,9701410000,3061000000,"8,9",97875000000,1,"4,67383405204","9,70385345913","0,00424084294128","-2,16976439283","1,46062426538","24,3857979033","23,045188943","20,5553108878","17,0537037239",55960870060,54754870060
ITUB4,ITAUUNIBANCO,27/12/2013,181519000000,9804135000,35983000000,"31,6","2,388492E+12",1,"-5,36088649292","9,83663538401","0,445009535944","-2,91858678959",[],"25,4151986776","23,4230306621","21,7318446581","19,6589145671",152720765550,152766485550
JBSS3,JBS,27/12/2013,48067967000,2218116370,16558463000,"8,81",200211568000,1,"48,3143006609","36,1669242653","13,6774193544","5,50898203606","1,42370381512","41,5665693278","37,9492742588","29,4468833522","38,6336683397","48343688710,5","25933503710,5"
KLBN4,KLABIN S/A,27/12/2013,12762792000,5617892756,6783862000,"12,15",49381534000,1,"-2,09399631724","12,0909839891","5,09376219474","-2,87769784183","2,06979378109","28,6372316589","25,9913616601","25,2709055333","34,0079928777","14744513046,4","11149852046,4"
KROT3,COGNA ON,27/12/2013,13289154000,1876606210,405666000,"38,84",25825690000,1,"71,3563603364","26,4370553853","23,6473322283","0,0515198353076","1,48741548987","30,9320244153","30,5650351018","27,5186022354","15,9060188258",10534768360,10436463360
LAME4,LOJAS AMERIC,27/12/2013,16066695000,1885307731,1126807000,"15,75",43736188000,1,"-13,5504725777","0,881347458708","-3,25552825484","-0,756143666814","1,71672942697","26,1118256821","25,9402790725","24,4175870607","16,6338830568",18828714420,14824398420
LIGT3,LIGHT S/A,27/12/2013,2952139000,372555324,-1753530000,"21,91",23825786000,1,"3,0002693782","44,4748880914","18,678526668","4,68706942293","0,960240969286","32,7156708735","22,4439733274","19,3335004586","15,9439162897","8619761254,6","4468195254,6"
LLXL3,PRUMO,27/12/2013,2430515000,376017000,-353070000,"1,12",7449509000,1,"-53,3333333334","13,1313131313","-32,1212121211","13,1313131313","2,02161355932","90,2873773429","95,6819675107","84,3699095606","103,535706163","4129668881,12","1990770881,12"
LREN3,LOJAS RENNER,27/12/2013,9665782000,963227000,1236898000,"60,8",19691820000,1,"-21,5953455364","-4,57755068259","-4,10772860567","-3,02394139317","1,75376542733","27,6453068503","30,8302570291","27,9252603463","30,4251888565",8656189000,7598480000
MMXM3,MMX MINER,27/12/2013,-844314000,6488000,-501000,"0,7",128006000,1,"-84,2696629214","-52,3809523811","-54,8387096775","2,94117647026","0,00813309270307","104,974315787","119,631838897","118,814681473","52,4667569272",763657900,681258900
MRFG3,MARFRIG,27/12/2013,24665431000,660000000,7140513000,"3,9",131530716000,1,"-54,0094339624",-48,"-35,5371900826","-8,4507042253","1,28413290952","45,4507385154","38,8458312388","40,9057415469","29,4007846394","8829251879,5","2030914879,5"
MRVE3,MRV,27/12/2013,6705646000,483233000,318692000,"8,45",22739681000,1,"-26,710978233","30,8049535603","-7,24478594951","-5,58659217882","1,7955196898","49,4736630302","49,5466827834","39,6858717751","33,0659572307",5847675900,4082211900
NATU3,NATURA,27/12/2013,6077038000,920205000,1587235000,"41,38",24475391000,1,"-26,5323899056","-11,6183740156","-16,404040404","-3,54312354327","1,48029657504","27,4852991717","27,1555967034","22,0892283255","17,620914456",19611500820,17844669820
OIBR3,OI,27/12/2013,-23111733000,660304000,-17996451000,"3,67",28462557000,1,"-59,9344978165","-16,5909090912","-18,9845474613","-3,42105263149","0,852178728307","61,2983315791","67,2331815758","59,0746072611","59,3121123561",37762816170,6547386170
OIBR4,OI,27/12/2013,-23111733000,660304000,-17996451000,"3,63",28462557000,1,"-56,3701923078","-7,3979591836","-15,1869158878","2,83286118982","0,852178728307","59,9380887018","65,3508091234","59,8711359031","57,69335226",37762816170,6547386170
PCAR4,P.ACUCAR-CBD,27/12/2013,13667000000,270139000,-690000000,"104,26",43454000000,1,"15,2044198896","4,67871485946","3,22772277215","-3,90783410129","1,6742446904","23,2263185232","21,9685576622","20,2198958066","18,5579800553",32244607680,27557794680
PDGR3,PDG REALT,27/12/2013,-5091468000,3221000,-1152000,"1,8",1131726000,1,"-45,6193353473","-14,691943128","-26,8292682926","7,78443113775","0,253039416015","50,838698411","52,8106291827","41,2128185885","29,7702872714",6286381600,2411184600
PETR3,PETROBRAS,27/12/2013,403405000000,13044496930,289398000000,"15,91",978577000000,1,"-17,4291994924","7,4274139095","-6,19103773585","-10,2650874224","1,22377578824","40,7699182384","40,0409385411","42,8139376347","44,3354736742",424768008130,213252031130
PETR4,PETROBRAS,27/12/2013,403405000000,13044496930,289398000000,"16,93",978577000000,1,"-9,82504441191","4,63535228674","-7,78867102394","-9,27116827438","1,22377578824","35,2410244646","37,0748941007","38,7353085505","40,5574729326",424768008130,213252031130
RENT3,LOCALIZA,27/12/2013,20853910000,988436000,5217016000,"33,14",66364903000,1,"-3,14557867763","8,93158275669","4,06461712204","-1,80740740721","0,970879485432","23,1442719965","22,7841690782","20,8600113813","20,6032807295",8241731020,7018820020
RSID3,ROSSI RESID,27/12/2013,-1158473000,20000000,-276967000,"2,04",669300000,1,"-55,164835165","-30,1369863014","-35,6466876972","-5,5555555556","0,252242292544","50,4705150833","52,218250378","43,9437052839","36,8643940415","3597147776,8","874085776,8"
SANB11,SANTANDER BR,27/12/2013,112529100000,7498531000,15995913000,"13,9","1,025113074E+12",1,"-4,64148067796","3,43096359667","-6,96117804595","-5,37780803336",[],"26,1692888623","26,0920587938","18,5525466408","18,3747445828",-79695065620,55866176380
SBSP3,SABESP,27/12/2013,28080745000,683509869,4878257000,"26,55",56926791000,1,"-6,02516801975","14,8853310256","22,6894639558","11,04140527","1,03893072369","33,3743814136","35,3193662799","28,5003728977","25,6397531939",25403600022,18147187022
TIMP3,TIM PART S/A,27/12/2013,22847754000,2421032479,3053069000,"12,16",39831158000,1,"48,2926829268","50,3090234858","18,2879377432","9,94575045208","1,33990677306","30,1757514486","34,3551161674","31,6593568748","32,4426556005","30727665987,5","29398412987,5"
TRPL4,TRAN PAULIST,27/12/2013,17198226000,658883304,3148043000,"26,7",33749701000,1,"-14,9867177872","-16,2809498445","-19,0595041784","-1,59339718558","3,15159194863","28,199371826","27,79096126","27,8353086689","27,9657693524",4748268700,4076048700
UGPA3,ULTRAPAR,27/12/2013,12369547000,1115204291,3452700000,"55,66",33808035000,1,"23,2943869155","6,07184807836","1,82949140141","-3,45186470071","1,87159055476","20,5334357821","19,81151407","17,7507982811","16,7460755406","34021577217,4","30300413217,4"
USIM3,USIMINAS,27/12/2013,26450452000,1253079108,1645623000,"12,16",40203760000,1,"-11,0460863205","58,9542483655","15,2606635067","7,42049469925","3,90207283679","52,2525206274","51,5192874184","35,4071684048","40,3759284854","16831033377,9","13390458377,9"
VAGR3,TERRA SANTA,27/12/2013,858223000,28952000,129555000,"3,39",2654669000,1,"-8,1300813008","-9,35828877012","-12,6288659795","-0,877192982438","0,859749888253","34,4993060933","29,4411648154","24,7048449155","23,3741175935",1841808360,1313367360
VALE3,VALE,27/12/2013,197477000000,4539007000,69271000000,"35,5",444773000000,1,"-11,4607640779","25,2925827555","5,80424138668","0,852272726831","1,11800752336","31,7831028129","28,0708374694","25,5376283402","21,3370894619",233898514300,183952815300
VIVT4,TELEF BRASIL,27/12/2013,68820424000,1663556731,6866537000,"43,99",121842519000,1,"-1,93634255047","-9,82084498977","-7,96689592359","-0,587570621743","0,885726625326","21,7139583472","23,1669133921","22,5857089635","24,99490015",48186616110,47603481110
ALLL3,RUMO S.A.,28/12/2012,15487460000,1854158791,3202312000,"8,31",45466781000,1,"-9,75141403247","-2,00471698105","-4,26267281093","3,22981366461","1,76106918787","33,4592541576","35,5878934745","33,0421976025","25,8614806974","9672977432,72","5714490432,72"
AMBV4,AMBEV,28/12/2012,32157281000,3132287000,14514899000,"85,58",51753315000,1,"32,0169874455","12,885518535","9,87780637457","0,715998353845","1,17979270659","21,7884079832","20,8809425017","19,4517136462","19,3512103451",262146494200,264287457200
BBAS3,BRASIL,28/12/2012,168133312000,2865417020,36731922000,"25,6","2,089927595E+12",1,"15,6828446155","35,7090477588","4,25907710085","16,3399457166",[],"33,1778200189","34,9140208317","32,1448575494","27,2628796247","59565550508,8","73169202508,8"
BBDC4,BRADESCO,28/12/2012,163046282000,10658488000,18568353000,"35,17","1,828731521E+12",1,"17,946541324","19,7418738309","7,87026837","3,88351987397",[],"24,0099990059","25,0690370778","23,2434776281","22,413204291",120383640670,132165756670
BISA3,BROOKFIELD,28/12/2012,1812476000,1339603865,-971079000,"3,42",6586991000,1,"-28,241978696","3,32326283997","-11,3989637306","1,48367952537","2,21671914215","54,4072578467","54,0675536095","40,4453454327","32,3636272559","5258271644,92","1975637644,92"
BRAP4,BRADESPAR,28/12/2012,7434838000,393097000,-52026000,"32,83",8017832000,1,"9,56244968003","1,87401033528","18,5770282832","13,5986159169","1,34550393364","26,883547746","29,8186654624","26,1881280662","24,1800759596",11869026400,11196308400
BRFS3,BRF SA,28/12/2012,10857054000,1078116849,210368000,"42,19",57742806000,1,"16,2821443714","38,8285620272","17,783361251","9,30051813505","1,18872121728","26,1086063891","24,1394295189","18,0939856885","17,5023988918","43815185248,7","36809646248,7"
BRML3,BR MALLS PAR,28/12/2012,11392188000,828274000,842056000,"27,02",18005279000,1,"50,1080069261","17,4782608696","-3,46552340113","-1,20658135273","1,42970473362","32,5277214938","28,8892271615","25,0402582671","23,2163752518",15353329060,12244194060
BTOW3,AMERICANAS,28/12/2012,14705555000,909774507,1165519000,17,47084128000,1,"88,8888888892","190,598290598","45,0511945392","13,7123745823","2,24090314919","65,110334743","73,2829158113","75,2169681319","61,7082582324",4015522035,2661118035
BVMF3,B3,28/12/2012,20559657000,6099000000,5501567000,14,45806400000,1,"48,9915594022","39,3061599241","15,2449599916","8,44306738997","2,1001525856","33,3684484647","33,1742989732","30,1376685535","31,5679149184",25498607000,27720000000
CCRO3,CCR SA,28/12/2012,12454743000,2020000000,5238979000,"19,45",50784482000,1,"64,6146769725","22,7172375859","8,65921787713","6,80944535972","0,851170364993","27,4532867239","25,3428364578","18,0717638195","16,3490629196",40741102040,34340671040
CIEL3,CIELO,28/12/2012,14074509000,2716815061,2998070000,"56,99",100074287000,1,"23,0526859974","-1,63232623725","13,3678138057","-0,541012216335","1,18059095595","32,0353980286","30,1442727109","30,1147772032","17,0558421254","38019265551,6","37291163551,6"
CMIG4,CEMIG,28/12/2012,22797430000,2201371000,5102422000,"22,6",54085360000,1,"-3,13952170692","-32,6540511589","2,1209478791","1,14019447778","1,1920055011","37,2104022571","46,6203650942","40,5121563033","47,1955026833",30950021900,19017220900
CPFE3,CPFL ENERGIA,28/12/2012,19185907000,1152254440,10594153000,"21,4",72470214000,1,"-12,8653976741","-13,3539688573","-4,63458110497","-6,14035087729","1,12637594226","21,9079821202","22,6348830389","19,6032924677","12,9446249755",34970245164,20592669164
CRUZ3,SOUZA CRUZ,28/12/2012,1877345000,1528451000,2349369000,"30,81",5869178000,1,"39,2456488058","6,24855315887","12,4706919892","0,745806124816","1,18627334931","25,9998455208","26,5469970794","26,0753615154","29,3930777487",46577055310,47091575310
CSAN3,COSAN,28/12/2012,47493020000,1874070932,8402310000,"41,75",131954488000,1,"57,7790514684","37,4648076682","12,5336927218","5,05787619543","1,41113102682","24,0096108426","21,5745823747","19,827352152","14,5983552059",20808999500,17001184500
CSNA3,SID NACIONAL,28/12/2012,21692851000,1326093947,4426482000,"11,86",86595892000,1,"-15,314170766","6,069051571","4,96224407579","9,13795722058","1,59816115365","42,2804712272","52,278873798","42,860446826","48,0846230599","32935595480,9","17291525480,9"
CTIP3,CETIP,28/12/2012,1486255000,262978823,454131000,"25,39",3449512000,1,"-4,76973283414","1,68614632447","-3,41812334072","16,5170832379","0,852337678824","28,562600164","30,9390458856","30,1170229196","25,4399684755","7229342514,57","6517576514,57"
CYRE3,CYRELA REALT,28/12/2012,7870905000,399743000,699112000,"17,89",16321140000,1,"22,7988472801","20,878378378","-0,0558659220145","0,505617977028","2,64768508674","43,4617701478","38,7508481191","28,7350508934","26,8919139961",10219949510,7454029510
DASA3,DASA,28/12/2012,6786283000,555942170,1034184000,"13,19",26319119000,1,"-14,6992185589","-0,151400454195","3,94011032326","2,01082753278","0,890433020157","34,0543575006","36,2450293325","39,3541732533","34,8082740284","5016361767,85","4112681767,85"
DTEX3,DEXCO,28/12/2012,6035184000,837059000,1348349000,"14,85",15625433000,1,"66,4798206273","39,6989651923","11,0695587126","-0,402414487206","1,57994512403","30,5872336153","28,8583215459","20,9471498169","17,8237945099",9560969900,8168301900
ELET3,ELETROBRAS,28/12/2012,111017341000,2307099000,6274467000,"6,33",267830877000,1,"-61,3591766018","-55,5789473684","-48,1996726677","-3,35877862582","2,05239960584","44,2835073719","54,6325775731","68,0313725783","73,0991434869","43731400635,4","9664346635,45"
ELPL4,ELETROPAULO,28/12/2012,2814381000,197467000,3696657000,"16,8",30088218000,1,"-53,9726027398","-33,7016574586","-15,1515151515","22,8968544256","0,942000543934","33,3740716176","36,4743620035","38,524305746","44,0428390534",[],[]
EMBR3,EMBRAER,28/12/2012,14082568000,740465000,-654119000,"14,45",53129321000,1,"24,8399764935","9,12947913112","4,80002390975","10,3829779994","1,74938665131","29,9626835766","32,3974553804","32,1688092096","40,9497371141",10449378250,10699719250
FIBR3,FIBRIA,28/12/2012,14222844000,553733881,6720798000,"22,57",40818649000,1,"62,7253064168","51,6801075268","21,1486849168","5,27052238801","1,46140482583","38,6654766331","40,5822655135","35,6984078432","35,9111619592","20802955960,2","12502304960,2"
GFSA3,GAFISA,28/12/2012,1783263000,51140000,-174064000,"4,71",5372512000,1,"14,3203883496","79,0874524715","5,84269662937","12,1428571427","2,09883353633","65,9183973673","70,8980813214","57,9958868795","52,2789436699",5425026120,2038827120
GGBR4,GERDAU,28/12/2012,48802167000,1757067050,15833150000,"17,93",75746608000,1,"23,6551724139","1,29943502826","-7,52965446107","-3,2901833872","2,48785397544","33,5018194646","33,1899065743","26,7706684003","25,9071730751","41356202735,9","29387939735,9"
GOAU4,GERDAU MET,28/12/2012,49822526000,1033840804,15770630000,"22,9",76759564000,1,"30,1525354638","4,37610453231","-7,00169022817","-2,96610169534","2,56282762958","35,8155917242","35,5977442397","29,5384118533","27,8273780221","22061619099,3","8782955099,3"
GOLL4,GOL,28/12/2012,-21040743000,3200516077,1276468000,"12,9",16993858000,1,"3,69774919601","44,6188340811","0,781250000144","27,0935960591","0,236983178355","57,2456172815","62,0370005488","60,6742751769","66,4399088425","7142111539,4","3595446539,4"
HGTX3,CIA HERING,28/12/2012,1704935000,162534000,-8613000,"41,99",2457826000,1,"33,641119398","11,9879138818","-7,04271200695","-12,3706463463","2,46774758509","33,3746784204","31,4001661319","27,1878426996","23,7945653202",6595727760,6895765760
HYPE3,HYPERA,28/12/2012,10817187000,633420823,2531682000,"16,62",22517989000,1,"95,5294117652","40,0168491998","10,7999999998","4,99052432083","1,96045742691","39,4536027674","34,1378649288","28,2316782689","28,9992029302","12493763810,6","10427330810,6"
ITSA4,ITAUSA,28/12/2012,77419000000,9701410000,3061000000,"9,69",97875000000,1,"-10,6646579278","16,7566187513","8,28842882136","4,07973988557","1,46062426538","31,4805462918","29,862403799","25,88682557","19,8624481518",-54056920600,55930079400
ITUB4,ITAUUNIBANCO,28/12/2012,181519000000,9804135000,35983000000,"33,39","2,388492E+12",1,"-1,76522506617","18,0275715801","7,5362318839","4,53976205371",[],"28,0781493237","27,9975760421","24,5603815106","20,9966318398",147548457980,147564230980
JBSS3,JBS,28/12/2012,48067967000,2218116370,16558463000,6,200211568000,1,"-1,31578947378","-0,497512437906","-10,3139013453","6,00706713778","1,42370381512","49,8079704968","49,4092819198","43,6137319775","53,8692945024",32907017048,17661864048
KLBN4,KLABIN S/A,28/12/2012,12762792000,5617892756,6783862000,"12,79",49381534000,1,"65,4132142661","43,8503835277","18,5081355341","6,58333333333","2,06979378109","30,4047245445","27,6492172797","25,8945259034","26,3628641475","14827052355,8","11737169355,8"
LAME4,LOJAS AMERIC,28/12/2012,16066695000,1885307731,1126807000,"18,33",43736188000,1,"29,0035748028","38,5877030499","13,1481481477","-4,58094742299","1,71672942697","37,8910235611","29,7978417142","25,2671160701","25,1062191351","21242598579,5","17997898579,5"
LIGT3,LIGHT S/A,28/12/2012,2952139000,372555324,-1753530000,"22,32",23825786000,1,"-15,0093165386","-4,89827456279","-1,82307395709","1,83222114262","0,960240969286","27,3036449815","30,6100050928","28,8395450884","25,5244576873","8173414219,2","4551808219,2"
LLXL3,PRUMO,28/12/2012,2430515000,376017000,-353070000,"2,4",7449509000,1,"-28,7833827894","8,59728506786","-17,8082191781","8,10810810798","2,02161355932","55,8685264889","63,7402435843","73,8978385579","102,807189381",3097441400,1664978400
LREN3,LOJAS RENNER,28/12/2012,9665782000,963227000,1236898000,"79,75",19691820000,1,"70,3797407077","42,1403617946","14,5722202525","0,331605305729","1,75376542733","31,4244122014","30,7982013214","21,67674716","23,1564271692",10541951000,9851358000
MMXM3,MMX MINER,28/12/2012,-844314000,6488000,-501000,"4,45",128006000,1,"-33,2833583209","-23,9316239317","-11,1776447107","20,27027027","0,00813309270307","58,4209198752","60,2155486589","54,4970376245","54,6527048645","6539731132,95","4316941132,95"
MRFG3,MARFRIG,28/12/2012,24665431000,660000000,7140513000,"8,48",131530716000,1,"-0,702576112382","-9,20770877954","-27,2103004292","-28,3178360101","1,28413290952","50,0942251924","54,1543010556","55,7247423459","66,4311015326","12384713994,4","2931937994,4"
MRVE3,MRV,28/12/2012,6705646000,483233000,318692000,"11,98",22739681000,1,"16,4384722499","28,8172043012","-3,07443365687","9,9082568804","1,7955196898","49,1575998941","45,2219252814","40,4150686468","32,6077117874",7896107120,5783273120
NATU3,NATURA,28/12/2012,6077038000,920205000,1587235000,"58,64",24475391000,1,"68,9934621386","26,7639779905","6,13574660649","4,43455031177","1,48029657504","25,3368364994","22,8512152727","15,6719127858","15,3771663766",26273852960,25287854960
OGXP3,OGX PETROLEO,28/12/2012,-53901000,32360168,485598000,"4,38",57052000,1,"-67,8414096917","-20,3636363637","-26,8781302171","-2,23214285716","0,514199706182","63,6066850246","58,9926723227","52,3857296509","45,8708770781","17161883030,2","14173690030,2"
OIBR3,OI,28/12/2012,-23111733000,660304000,-17996451000,"9,16",28462557000,1,"-21,642429427","-3,06878306869","-8,12437311931","-2,65674814048","0,852178728307","42,3102816841","37,2410698806","28,0038232004","27,1981439115",41307029400,15454931400
OIBR4,OI,28/12/2012,-23111733000,660304000,-17996451000,"8,32",28462557000,1,"-23,5294117645","0,848484848893","0,240963855537","1,58730158734","0,852178728307","43,4152168729","35,5141481896","23,8838775464","19,3715077669",41307029400,15454931400
PCAR4,P.ACUCAR-CBD,28/12/2012,13667000000,270139000,-690000000,"90,5",43454000000,1,"35,0746268657","13,1249999999","-1,40538185004","-2,05627705624","1,6742446904","24,7618326727","21,2319432999","20,2029948582","17,5385889707",31223739000,23806568000
PDGR3,PDG REALT,28/12/2012,-5091468000,3221000,-1152000,"3,31",1131726000,1,"-42,2403691351","-5,69800569863","-14,0259740265","11,4478114478","0,253039416015","57,800580773","52,6787992353","44,9496949846","41,9420414636",8370437880,4414374880
PETR3,PETROBRAS,28/12/2012,403405000000,13044496930,289398000000,"19,55",978577000000,1,"-12,9891535707","3,43915343924","-16,2740899354","0,102406554081","1,22377578824","34,2133793535","31,8905901403","30,0040586219","33,4574016295",411220976060,254851855060
PETR4,PETROBRAS,28/12/2012,403405000000,13044496930,289398000000,"19,52",978577000000,1,"-6,90881902076","6,95890410988","-13,2829853399","1,9321148826","1,22377578824","33,6889302019","29,7613329057","29,3900702527","33,3732837614",411220976060,254851855060
RENT3,LOCALIZA,28/12/2012,20853910000,988436000,5217016000,"37,5",66364903000,1,"48,5146944967","24,1388793725","4,74860335213","3,79186271767","0,970879485432","33,1795745611","29,9171009211","25,2196478276","16,1666581285",8890132000,7564050000
RSID3,ROSSI RESID,28/12/2012,-1158473000,20000000,-276967000,"4,55",669300000,1,"-40,9126656314","-7,70791075056","-10,609037328","13,4663341645","0,252242292544","58,6542246324","59,9721135654","44,7649554807","46,1220932073","5277223282,1","1903902282,1"
