TICKER,Nome da Empresa,Data da Análise,Preço de Fechamento,data,ano,PL,QNT,EBIT,AT,VM
EGIE3,ENGIE BRASIL,28/12/2016,34.8,2016-12-28,2016,84.40172,8.1592774,50.73448,381.86752,283.94285351999997
EMBR3,EMBRAER,28/12/2016,15.69,2016-12-28,2016,147.36781,7.40465,-5.97344,529.18325,116.1789585
ENBR3,ENERGIAS BR,28/12/2016,13.86,2016-12-28,2016,118.95759,5.81165,32.03401,370.01192,80.549469
EQTL3,EQUATORIAL,28/12/2016,54.31,2016-12-28,2016,185.6698,11.28934585,52.77213,906.17397,613.1243731135
ESTC3,YDUQS PART,28/12/2016,15.43,2016-12-28,2016,29.60059,3.09089,6.17413,90.49207,47.6924327
FIBR3,FIBRIA,28/12/2016,31.65,2016-12-28,2016,142.22844,5.53733881,67.20798,408.18649,175.25677333649998
GGBR4,GERDAU,28/12/2016,10.77,2016-12-28,2016,462.98193,16.7339719,165.99626,737.98652,180.224877363
GOAU4,GERDAU MET,28/12/2016,4.77,2016-12-28,2016,472.89112,10.33840804,165.37329,747.69525,49.31420635079999
HYPE3,HYPERA,28/12/2016,26.09,2016-12-28,2016,106.55441,6.334208230000001,24.5934,237.55633,165.25949272070002
ITSA4,ITAUSA,28/12/2016,8.08,2016-12-28,2016,765.35,97.0141,40.9,966.37,783.873928
ITUB4,ITAUUNIBANCO,28/12/2016,33.48,2016-12-28,2016,1773.43,98.04135,368.61,23234.4,3282.4243979999997
JBSS3,JBS,28/12/2016,11.48,2016-12-28,2016,498.08931,22.1811637,-0.60514,2081.10628,254.639759276
KLBN11,KLABIN S/A,28/12/2016,17.43,2016-12-28,2016,115.68266,56.178927560000005,66.47028,475.77358,979.1987073708001
KROT3,COGNA ON,28/12/2016,13.27,2016-12-28,2016,132.41388,18.766062100000003,3.05191,263.96751,249.02564406700003
LAME4,LOJAS AMERIC,28/12/2016,16.95,2016-12-28,2016,160.66695,18.85307731,11.26807,437.36188,319.5596604045
LREN3,LOJAS RENNER,28/12/2016,23.24,2016-12-28,2016,100.87515,9.91227,14.07401,211.48892,230.36115479999998
MRFG3,MARFRIG,28/12/2016,6.59,2016-12-28,2016,264.49609,6.6,97.19529,1361.04323,43.494
MRVE3,MRV,28/12/2016,10.95,2016-12-28,2016,65.74308,4.83233,4.60023,226.01329,52.914013499999996
MULT3,MULTIPLAN,28/12/2016,58.55,2016-12-28,2016,65.82543,6.00760875,10.5195,108.77311,351.7454923125
NATU3,NATURA,28/12/2016,23.0,2016-12-28,2016,59.92553,9.20205,15.84207,246.488,211.64715
PCAR4,P.ACUCAR-CBD,28/12/2016,54.14,2016-12-28,2016,137.33,2.70139,-3.6,438.39,146.2532546
PETR3,PETROBRAS,28/12/2016,16.98,2016-12-28,2016,3643.85,130.4449693,2929.64,9767.09,2214.955578714
PETR4,PETROBRAS,28/12/2016,14.78,2016-12-28,2016,3643.85,130.4449693,2929.64,9767.09,1927.976646254
QUAL3,QUALICORP,28/12/2016,18.66,2016-12-28,2016,13.56594,2.84014325,3.67181,45.12028,52.997073045
RADL3,RAIADROGASIL,28/12/2016,60.02,2016-12-28,2016,54.02941,16.5193,18.40145,171.85306,991.4883860000001
RENT3,LOCALIZA,28/12/2016,33.1,2016-12-28,2016,205.70605,9.84159,45.29339,656.56631,325.75662900000003
RUMO3,RUMO LOG,28/12/2016,6.15,2016-12-28,2016,61.095,13.39015898,12.6332,231.08675,82.34947772700001
SANB11,SANTANDER BR,28/12/2016,29.19,2016-12-28,2016,1106.80176,74.98531,193.75548,9854.50829,2188.8211989
SBSP3,SABESP,28/12/2016,28.06,2016-12-28,2016,273.33533,6.835098690000001,46.20613,572.07765,191.7928692414
SMLE3,SMILES SA,28/12/2016,44.75,2016-12-28,2016,5.24731,1.2385684,6.95589,17.74926,55.4259359
TIMP3,TIM PART S/A,28/12/2016,7.75,2016-12-28,2016,228.47754,24.210324789999998,30.53069,398.31158,187.6300171225
UGPA3,ULTRAPAR,28/12/2016,67.24,2016-12-28,2016,121.74968,11.151730800000001,33.36752,364.41003,749.842378992
VALE3,VALE,28/12/2016,26.68,2016-12-28,2016,1948.94,47.78889,887.1,4533.87,1275.0075852
VIVT4,TELEF BRASIL,28/12/2016,43.35,2016-12-28,2016,684.55847,16.769382710000002,66.21653,1191.21483,726.9527404785001
WEGE3,WEG,28/12/2016,15.0,2016-12-28,2016,152.48355,41.97317998,50.51587,281.3466,629.5976997
ABEV3,AMBEV S/A,28/12/2015,18.14,2015-12-28,2015,833.27827,157.50217,176.87946,1379.58083,2857.0893638000002
BBAS3,BRASIL,28/12/2015,14.98,2015-12-28,2015,1630.77123,28.6541702,331.90566,20077.27977,429.239469596
BBDC3,BRADESCO,28/12/2015,21.43,2015-12-28,2015,1587.41264,106.58488,228.54023,17996.15675,2284.1139783999997
BBDC4,BRADESCO,28/12/2015,19.59,2015-12-28,2015,1587.41264,106.58488,228.54023,17996.15675,2087.9977992
BBSE3,BBSEGURIDADE,28/12/2015,24.36,2015-12-28,2015,75.96101,20.0,36.81904,161.29832,487.2
BRAP4,BRADESPAR,28/12/2015,4.91,2015-12-28,2015,74.77001,3.93097,-0.51947,80.62022,19.3010627
BRFS3,BRF SA,28/12/2015,59.03,2015-12-28,2015,118.22869,10.824732460000002,-1.37365,578.54447,638.9839571138001
BRML3,BR MALLS PAR,28/12/2015,11.57,2015-12-28,2015,112.65549,8.28274,8.75741,181.42137,95.8313018
BRPR3,BR PROPERT,28/12/2015,8.1,2015-12-28,2015,44.16023,4.7416,-19.51774,47.21464,38.40696
BVMF3,B3,28/12/2015,10.91,2015-12-28,2015,202.83143,60.99,55.72314,475.94773,665.4009
CCRO3,CCR SA,28/12/2015,12.99,2015-12-28,2015,118.2275,20.2,98.58064,505.473,262.39799999999997
CIEL3,CIELO,28/12/2015,34.32,2015-12-28,2015,138.16772,27.168150609999998,26.84986,1097.84818,932.4109289352
CMIG4,CEMIG,28/12/2015,6.2,2015-12-28,2015,217.83266,22.01371,48.44634,536.70837,136.485002
CPFE3,CPFL ENERGIA,28/12/2015,15.2,2015-12-28,2015,175.39944,11.522544400000001,97.40386,711.46081,175.14267488000002
CSAN3,COSAN,28/12/2015,25.31,2015-12-28,2015,481.69399,18.74070932,74.83843,1344.84992,474.3273528892
CSNA3,SID NACIONAL,28/12/2015,4.24,2015-12-28,2015,218.16044,13.26093947,74.03545,853.54359,56.226383352800006
CTIP3,CETIP,28/12/2015,37.25,2015-12-28,2015,14.86255,2.62978823,4.54131,34.49512,97.9596115675
CYRE3,CYRELA REALT,28/12/2015,7.43,2015-12-28,2015,76.99331,3.99743,6.96204,165.60139,29.700904899999998
ECOR3,ECORODOVIAS,28/12/2015,5.03,2015-12-28,2015,25.1868,6.96334,15.42383,181.08909,35.0256002
ELET3,ELETROBRAS,28/12/2015,5.55,2015-12-28,2015,1110.28636,23.01227,53.51028,2702.17462,127.7180985
EMBR3,EMBRAER,28/12/2015,28.64,2015-12-28,2015,147.36781,7.40465,-5.97344,529.18325,212.069176
ENBR3,ENERGIAS BR,28/12/2015,12.34,2015-12-28,2015,118.95759,5.81165,32.03401,370.01192,71.715761
EQTL3,EQUATORIAL,28/12/2015,34.85,2015-12-28,2015,185.6698,11.28934585,52.77213,906.17397,393.4337028725
ESTC3,YDUQS PART,28/12/2015,13.94,2015-12-28,2015,29.60059,3.09089,6.17413,90.49207,43.087006599999995
FIBR3,FIBRIA,28/12/2015,51.25,2015-12-28,2015,142.22844,5.53733881,67.20798,408.18649,283.7886140125
GGBR4,GERDAU,28/12/2015,4.76,2015-12-28,2015,462.98193,16.7339719,165.99626,737.98652,79.65370624399999
GOAU4,GERDAU MET,28/12/2015,1.66,2015-12-28,2015,472.89112,10.33840804,165.37329,747.69525,17.161757346399998
GOLL4,GOL,28/12/2015,2.39,2015-12-28,2015,-213.58815,32.00516281,5.57114,169.70285,76.49233911590001
HGTX3,CIA HERING,28/12/2015,15.23,2015-12-28,2015,17.04935,1.62534,-0.08613,24.57826,24.7539282
HYPE3,HYPERA,28/12/2015,21.63,2015-12-28,2015,106.55441,6.334208230000001,24.5934,237.55633,137.0089240149
ITSA4,ITAUSA,28/12/2015,6.98,2015-12-28,2015,765.35,97.0141,40.9,966.37,677.158418
ITUB4,ITAUUNIBANCO,28/12/2015,26.4,2015-12-28,2015,1773.43,98.04135,368.61,23234.4,2588.29164
JBSS3,JBS,28/12/2015,12.37,2015-12-28,2015,498.08931,22.1811637,-0.60514,2081.10628,274.38099496899997
KLBN11,KLABIN S/A,28/12/2015,22.89,2015-12-28,2015,115.68266,56.178927560000005,66.47028,475.77358,1285.9356518484
KROT3,COGNA ON,28/12/2015,9.87,2015-12-28,2015,132.41388,18.766062100000003,3.05191,263.96751,185.221032927
LAME4,LOJAS AMERIC,28/12/2015,19.0,2015-12-28,2015,160.66695,18.85307731,11.26807,437.36188,358.20846889
LREN3,LOJAS RENNER,28/12/2015,16.97,2015-12-28,2015,100.87515,9.91227,14.07401,211.48892,168.21122189999997
MRFG3,MARFRIG,28/12/2015,6.35,2015-12-28,2015,264.49609,6.6,97.19529,1361.04323,41.91
MRVE3,MRV,28/12/2015,8.84,2015-12-28,2015,65.74308,4.83233,4.60023,226.01329,42.7177972
MULT3,MULTIPLAN,28/12/2015,40.12,2015-12-28,2015,65.82543,6.00760875,10.5195,108.77311,241.02526304999998
NATU3,NATURA,28/12/2015,24.12,2015-12-28,2015,59.92553,9.20205,15.84207,246.488,221.953446
OIBR3,OI,28/12/2015,2.78,2015-12-28,2015,-22.51058,66.03037,-33.43439,488.30314,183.5644286
PCAR4,P.ACUCAR-CBD,28/12/2015,42.75,2015-12-28,2015,137.33,2.70139,-3.6,438.39,115.4844225
PETR3,PETROBRAS,28/12/2015,8.61,2015-12-28,2015,3643.85,130.4449693,2929.64,9767.09,1123.131185673
PETR4,PETROBRAS,28/12/2015,6.7,2015-12-28,2015,3643.85,130.4449693,2929.64,9767.09,873.98129431
QUAL3,QUALICORP,28/12/2015,14.0,2015-12-28,2015,13.56594,2.84014325,3.67181,45.12028,39.7620055
RADL3,RAIADROGASIL,28/12/2015,36.7,2015-12-28,2015,54.02941,16.5193,18.40145,171.85306,606.25831
RENT3,LOCALIZA,28/12/2015,25.2,2015-12-28,2015,205.70605,9.84159,45.29339,656.56631,248.008068
RUMO3,RUMO LOG,28/12/2015,6.07,2015-12-28,2015,61.095,13.39015898,12.6332,231.08675,81.2782650086
SANB11,SANTANDER BR,28/12/2015,16.19,2015-12-28,2015,1106.80176,74.98531,193.75548,9854.50829,1214.0121689
SBSP3,SABESP,28/12/2015,19.0,2015-12-28,2015,273.33533,6.835098690000001,46.20613,572.07765,129.86687511000002
SMLE3,SMILES SA,28/12/2015,34.07,2015-12-28,2015,5.24731,1.2385684,6.95589,17.74926,42.198025388
TBLE3,ENGIE BRASIL,28/12/2015,34.0,2015-12-28,2015,84.40172,8.1592774,50.73448,381.86752,277.41543160000003
TIMP3,TIM PART S/A,28/12/2015,6.91,2015-12-28,2015,228.47754,24.210324789999998,30.53069,398.31158,167.2933442989
UGPA3,ULTRAPAR,28/12/2015,63.13,2015-12-28,2015,121.74968,11.151730800000001,33.36752,364.41003,704.0087654040001
VALE3,VALE,28/12/2015,12.64,2015-12-28,2015,1948.94,47.78889,887.1,4533.87,604.0515696000001
VIVT4,TELEF BRASIL,28/12/2015,36.75,2015-12-28,2015,684.55847,16.769382710000002,66.21653,1191.21483,616.2748145925001
ABEV3,AMBEV S/A,29/12/2014,16.37,2014-12-29,2014,833.27827,157.50217,176.87946,1379.58083,2578.3105229000003
ALLL3,RUMO S.A.,29/12/2014,5.01,2014-12-29,2014,154.1045,18.54158791,29.9571,459.51745,92.8933554291
BBAS3,BRASIL,29/12/2014,24.3,2014-12-29,2014,1630.77123,28.6541702,331.90566,20077.27977,696.29633586
BBDC3,BRADESCO,29/12/2014,34.81,2014-12-29,2014,1587.41264,106.58488,228.54023,17996.15675,3710.2196728000004
BBDC4,BRADESCO,29/12/2014,35.3,2014-12-29,2014,1587.41264,106.58488,228.54023,17996.15675,3762.4462639999997
BBSE3,BBSEGURIDADE,29/12/2014,32.47,2014-12-29,2014,75.96101,20.0,36.81904,161.29832,649.4
BRAP4,BRADESPAR,29/12/2014,14.34,2014-12-29,2014,74.77001,3.93097,-0.51947,80.62022,56.370109799999994
BRFS3,BRF SA,29/12/2014,63.83,2014-12-29,2014,118.22869,10.824732460000002,-1.37365,578.54447,690.9426729218001
BRML3,BR MALLS PAR,29/12/2014,16.54,2014-12-29,2014,112.65549,8.28274,8.75741,181.42137,136.9965196
BRPR3,BR PROPERT,29/12/2014,10.35,2014-12-29,2014,44.16023,4.7416,-19.51774,47.21464,49.075559999999996
BVMF3,B3,29/12/2014,9.93,2014-12-29,2014,202.83143,60.99,55.72314,475.94773,605.6307
CCRO3,CCR SA,29/12/2014,15.84,2014-12-29,2014,118.2275,20.2,98.58064,505.473,319.96799999999996
CIEL3,CIELO,29/12/2014,40.71,2014-12-29,2014,138.16772,27.168150609999998,26.84986,1097.84818,1106.0154113331
CMIG4,CEMIG,29/12/2014,13.54,2014-12-29,2014,217.83266,22.01371,48.44634,536.70837,298.06563339999997
CPFE3,CPFL ENERGIA,29/12/2014,18.96,2014-12-29,2014,175.39944,11.522544400000001,97.40386,711.46081,218.46744182400002
CRUZ3,SOUZA CRUZ,29/12/2014,19.64,2014-12-29,2014,18.77345,15.28451,23.49369,58.69178,300.1877764
CSAN3,COSAN,29/12/2014,28.7,2014-12-29,2014,481.69399,18.74070932,74.83843,1344.84992,537.858357484
CSNA3,SID NACIONAL,29/12/2014,5.85,2014-12-29,2014,218.16044,13.26093947,74.03545,853.54359,77.5764958995
CTIP3,CETIP,29/12/2014,32.21,2014-12-29,2014,14.86255,2.62978823,4.54131,34.49512,84.70547888830001
CYRE3,CYRELA REALT,29/12/2014,11.02,2014-12-29,2014,76.99331,3.99743,6.96204,165.60139,44.051678599999995
DTEX3,DEXCO,29/12/2014,8.1,2014-12-29,2014,59.61564,8.37059,13.9463,156.24811,67.801779
ECOR3,ECORODOVIAS,29/12/2014,10.76,2014-12-29,2014,25.1868,6.96334,15.42383,181.08909,74.9255384
ELET3,ELETROBRAS,29/12/2014,5.92,2014-12-29,2014,1110.28636,23.01227,53.51028,2702.17462,136.2326384
ELPL4,ELETROPAULO,29/12/2014,9.02,2014-12-29,2014,23.93789,1.97467,33.91062,298.0401,17.8115234
EMBR3,EMBRAER,29/12/2014,24.75,2014-12-29,2014,147.36781,7.40465,-5.97344,529.18325,183.2650875
ENBR3,ENERGIAS BR,29/12/2014,9.25,2014-12-29,2014,118.95759,5.81165,32.03401,370.01192,53.7577625
ESTC3,YDUQS PART,29/12/2014,25.65,2014-12-29,2014,29.60059,3.09089,6.17413,90.49207,79.28132849999999
EVEN3,EVEN,29/12/2014,5.3,2014-12-29,2014,27.27424,2.12,1.28771,66.98124,11.236
FIBR3,FIBRIA,29/12/2014,33.13,2014-12-29,2014,142.22844,5.53733881,67.20798,408.18649,183.4520347753
GFSA3,GAFISA,29/12/2014,2.15,2014-12-29,2014,17.72906,0.51139,-1.19047,54.86674,1.0994884999999999
GGBR4,GERDAU,29/12/2014,9.64,2014-12-29,2014,462.98193,16.7339719,165.99626,737.98652,161.315489116
GOAU4,GERDAU MET,29/12/2014,11.3,2014-12-29,2014,472.89112,10.33840804,165.37329,747.69525,116.824010852
GOLL4,GOL,29/12/2014,14.99,2014-12-29,2014,-213.58815,32.00516281,5.57114,169.70285,479.75739052190005
HGTX3,CIA HERING,29/12/2014,20.0,2014-12-29,2014,17.04935,1.62534,-0.08613,24.57826,32.5068
HYPE3,HYPERA,29/12/2014,16.85,2014-12-29,2014,106.55441,6.334208230000001,24.5934,237.55633,106.73140867550002
ITSA4,ITAUSA,29/12/2014,9.51,2014-12-29,2014,765.35,97.0141,40.9,966.37,922.6040909999999
ITUB4,ITAUUNIBANCO,29/12/2014,34.8,2014-12-29,2014,1773.43,98.04135,368.61,23234.4,3411.8389799999995
JBSS3,JBS,29/12/2014,11.42,2014-12-29,2014,498.08931,22.1811637,-0.60514,2081.10628,253.308889454
KLBN11,KLABIN S/A,29/12/2014,14.5,2014-12-29,2014,115.68266,56.178927560000005,66.47028,475.77358,814.5944496200001
KROT3,COGNA ON,29/12/2014,16.58,2014-12-29,2014,132.41388,18.766062100000003,3.05191,263.96751,311.14130961800004
LAME4,LOJAS AMERIC,29/12/2014,17.18,2014-12-29,2014,160.66695,18.85307731,11.26807,437.36188,323.8958681858
LIGT3,LIGHT S/A,29/12/2014,17.16,2014-12-29,2014,28.44757,3.7255532400000004,-18.93435,241.06103,63.930493598400005
LREN3,LOJAS RENNER,29/12/2014,76.09,2014-12-29,2014,100.87515,9.91227,14.07401,211.48892,754.2246243
MRFG3,MARFRIG,29/12/2014,6.15,2014-12-29,2014,264.49609,6.6,97.19529,1361.04323,40.59
MRVE3,MRV,29/12/2014,7.62,2014-12-29,2014,65.74308,4.83233,4.60023,226.01329,36.8223546
NATU3,NATURA,29/12/2014,32.5,2014-12-29,2014,59.92553,9.20205,15.84207,246.488,299.066625
OIBR4,OI,29/12/2014,8.68,2014-12-29,2014,-22.51058,66.03037,-33.43439,488.30314,573.1436116
PCAR4,P.ACUCAR-CBD,29/12/2014,99.67,2014-12-29,2014,137.33,2.70139,-3.6,438.39,269.2475413
PDGR3,PDG REALT,29/12/2014,0.86,2014-12-29,2014,-48.90668,3.22186,-0.61231,11.74676,2.7707995999999997
PETR3,PETROBRAS,29/12/2014,9.87,2014-12-29,2014,3643.85,130.4449693,2929.64,9767.09,1287.4918469909999
PETR4,PETROBRAS,29/12/2014,10.28,2014-12-29,2014,3643.85,130.4449693,2929.64,9767.09,1340.974284404
POMO4,MARCOPOLO,29/12/2014,3.36,2014-12-29,2014,32.04773,9.46892882,3.07311,73.9535,31.8156008352
QUAL3,QUALICORP,29/12/2014,27.22,2014-12-29,2014,13.56594,2.84014325,3.67181,45.12028,77.308699265
RENT3,LOCALIZA,29/12/2014,36.6,2014-12-29,2014,205.70605,9.84159,45.29339,656.56631,360.202194
RLOG3,COSAN LOG,29/12/2014,2.85,2014-12-29,2014,135.67578,4.63224241,20.50852,466.07632,13.2018908685
RSID3,ROSSI RESID,29/12/2014,4.11,2014-12-29,2014,-11.08463,0.2,-3.57813,6.73696,0.8220000000000001
SANB11,SANTANDER BR,29/12/2014,13.5,2014-12-29,2014,1106.80176,74.98531,193.75548,9854.50829,1012.301685
SBSP3,SABESP,29/12/2014,17.72,2014-12-29,2014,273.33533,6.835098690000001,46.20613,572.07765,121.1179487868
TBLE3,ENGIE BRASIL,29/12/2014,33.98,2014-12-29,2014,84.40172,8.1592774,50.73448,381.86752,277.252246052
TIMP3,TIM PART S/A,29/12/2014,11.95,2014-12-29,2014,228.47754,24.210324789999998,30.53069,398.31158,289.31338124049995
UGPA3,ULTRAPAR,29/12/2014,52.44,2014-12-29,2014,121.74968,11.151730800000001,33.36752,364.41003,584.796763152
VALE3,VALE,29/12/2014,22.11,2014-12-29,2014,1948.94,47.78889,887.1,4533.87,1056.6123579
VIVT4,TELEF BRASIL,29/12/2014,47.6,2014-12-29,2014,684.55847,16.769382710000002,66.21653,1191.21483,798.2226169960002
ABEV3,AMBEV S/A,27/12/2013,17.1,2013-12-27,2013,833.27827,157.50217,176.87946,1379.58083,2693.2871070000006
AEDU3,ANHANGUERA,27/12/2013,14.64,2013-12-27,2013,24.15396,4.37070783,2.00672,37.14526,63.9871626312
ALLL3,RUMO S.A.,27/12/2013,6.38,2013-12-27,2013,154.1045,18.54158791,29.9571,459.51745,118.2953308658
BBAS3,BRASIL,27/12/2013,24.28,2013-12-27,2013,1630.77123,28.6541702,331.90566,20077.27977,695.7232524560001
BBDC3,BRADESCO,27/12/2013,31.3,2013-12-27,2013,1587.41264,106.58488,228.54023,17996.15675,3336.106744
BBDC4,BRADESCO,27/12/2013,28.88,2013-12-27,2013,1587.41264,106.58488,228.54023,17996.15675,3078.1713344
BISA3,BROOKFIELD,27/12/2013,1.1,2013-12-27,2013,18.12476,13.39603865,-9.71079,65.86991,14.735642515
BRAP4,BRADESPAR,27/12/2013,24.68,2013-12-27,2013,74.77001,3.93097,-0.51947,80.62022,97.0163396
BRFS3,BRF SA,27/12/2013,48.42,2013-12-27,2013,118.22869,10.824732460000002,-1.37365,578.54447,524.1335457132001
BRML3,BR MALLS PAR,27/12/2013,16.97,2013-12-27,2013,112.65549,8.28274,8.75741,181.42137,140.55809779999998
BRPR3,BR PROPERT,27/12/2013,18.53,2013-12-27,2013,44.16023,4.7416,-19.51774,47.21464,87.86184800000001
BTOW3,AMERICANAS,27/12/2013,15.65,2013-12-27,2013,147.05555,9.09774507,11.65519,470.84128,142.3797103455
BVMF3,B3,27/12/2013,10.9,2013-12-27,2013,202.83143,60.99,55.72314,475.94773,664.791
CCRO3,CCR SA,27/12/2013,17.59,2013-12-27,2013,118.2275,20.2,98.58064,505.473,355.318
CIEL3,CIELO,27/12/2013,65.27,2013-12-27,2013,138.16772,27.168150609999998,26.84986,1097.84818,1773.2651903146998
CMIG4,CEMIG,27/12/2013,14.25,2013-12-27,2013,217.83266,22.01371,48.44634,536.70837,313.6953675
CPFE3,CPFL ENERGIA,27/12/2013,18.88,2013-12-27,2013,175.39944,11.522544400000001,97.40386,711.46081,217.54563827200002
CRUZ3,SOUZA CRUZ,27/12/2013,23.85,2013-12-27,2013,18.77345,15.28451,23.49369,58.69178,364.5355635
CSAN3,COSAN,27/12/2013,39.28,2013-12-27,2013,481.69399,18.74070932,74.83843,1344.84992,736.1350620896001
CSNA3,SID NACIONAL,27/12/2013,14.35,2013-12-27,2013,218.16044,13.26093947,74.03545,853.54359,190.2944813945
CTIP3,CETIP,27/12/2013,23.9,2013-12-27,2013,14.86255,2.62978823,4.54131,34.49512,62.851938696999994
CYRE3,CYRELA REALT,27/12/2013,14.4,2013-12-27,2013,76.99331,3.99743,6.96204,165.60139,57.562992
DASA3,DASA,27/12/2013,14.72,2013-12-27,2013,70.89399,5.605782639999999,10.16596,268.44191,82.51712046079999
DTEX3,DEXCO,27/12/2013,12.82,2013-12-27,2013,59.61564,8.37059,13.9463,156.24811,107.3109638
ELET3,ELETROBRAS,27/12/2013,5.95,2013-12-27,2013,1110.28636,23.01227,53.51028,2702.17462,136.9230065
ELPL4,ELETROPAULO,27/12/2013,9.73,2013-12-27,2013,23.93789,1.97467,33.91062,298.0401,19.2135391
EMBR3,EMBRAER,27/12/2013,18.85,2013-12-27,2013,147.36781,7.40465,-5.97344,529.18325,139.57765250000003
ENBR3,ENERGIAS BR,27/12/2013,11.3,2013-12-27,2013,118.95759,5.81165,32.03401,370.01192,65.67164500000001
FIBR3,FIBRIA,27/12/2013,27.86,2013-12-27,2013,142.22844,5.53733881,67.20798,408.18649,154.27025924659998
GFSA3,GAFISA,27/12/2013,3.75,2013-12-27,2013,17.72906,0.51139,-1.19047,54.86674,1.9177125
GGBR4,GERDAU,27/12/2013,18.39,2013-12-27,2013,462.98193,16.7339719,165.99626,737.98652,307.73774324100003
GOAU4,GERDAU MET,27/12/2013,23.3,2013-12-27,2013,472.89112,10.33840804,165.37329,747.69525,240.88490733199998
GOLL4,GOL,27/12/2013,10.2,2013-12-27,2013,-213.58815,32.00516281,5.57114,169.70285,326.45266066199997
HGTX3,CIA HERING,27/12/2013,29.5,2013-12-27,2013,17.04935,1.62534,-0.08613,24.57826,47.94753
HYPE3,HYPERA,27/12/2013,17.7,2013-12-27,2013,106.55441,6.334208230000001,24.5934,237.55633,112.115485671
ITSA4,ITAUSA,27/12/2013,8.9,2013-12-27,2013,765.35,97.0141,40.9,966.37,863.4254900000001
ITUB4,ITAUUNIBANCO,27/12/2013,31.6,2013-12-27,2013,1773.43,98.04135,368.61,23234.4,3098.10666
JBSS3,JBS,27/12/2013,8.81,2013-12-27,2013,498.08931,22.1811637,-0.60514,2081.10628,195.416052197
KLBN4,KLABIN S/A,27/12/2013,12.15,2013-12-27,2013,115.68266,56.178927560000005,66.47028,475.77358,682.5739698540001
KROT3,COGNA ON,27/12/2013,38.84,2013-12-27,2013,132.41388,18.766062100000003,3.05191,263.96751,728.8738519640002
LAME4,LOJAS AMERIC,27/12/2013,15.75,2013-12-27,2013,160.66695,18.85307731,11.26807,437.36188,296.9359676325
LIGT3,LIGHT S/A,27/12/2013,21.91,2013-12-27,2013,28.44757,3.7255532400000004,-18.93435,241.06103,81.62687148840001
LLXL3,PRUMO,27/12/2013,1.12,2013-12-27,2013,24.30515,3.76017,-3.5307,74.49509,4.2113904
LREN3,LOJAS RENNER,27/12/2013,60.8,2013-12-27,2013,100.87515,9.91227,14.07401,211.48892,602.6660159999999
MMXM3,MMX MINER,27/12/2013,0.7,2013-12-27,2013,-8.44314,0.06488,-0.00501,1.28006,0.04541599999999999
MRFG3,MARFRIG,27/12/2013,3.9,2013-12-27,2013,264.49609,6.6,97.19529,1361.04323,25.74
MRVE3,MRV,27/12/2013,8.45,2013-12-27,2013,65.74308,4.83233,4.60023,226.01329,40.83318849999999
NATU3,NATURA,27/12/2013,41.38,2013-12-27,2013,59.92553,9.20205,15.84207,246.488,380.78082900000004
OIBR3,OI,27/12/2013,3.67,2013-12-27,2013,-22.51058,66.03037,-33.43439,488.30314,242.3314579
OIBR4,OI,27/12/2013,3.63,2013-12-27,2013,-22.51058,66.03037,-33.43439,488.30314,239.6902431
PCAR4,P.ACUCAR-CBD,27/12/2013,104.26,2013-12-27,2013,137.33,2.70139,-3.6,438.39,281.6469214
PDGR3,PDG REALT,27/12/2013,1.8,2013-12-27,2013,-48.90668,3.22186,-0.61231,11.74676,5.799348
PETR3,PETROBRAS,27/12/2013,15.91,2013-12-27,2013,3643.85,130.4449693,2929.64,9767.09,2075.379461563
PETR4,PETROBRAS,27/12/2013,16.93,2013-12-27,2013,3643.85,130.4449693,2929.64,9767.09,2208.433330249
RENT3,LOCALIZA,27/12/2013,33.14,2013-12-27,2013,205.70605,9.84159,45.29339,656.56631,326.1502926
RSID3,ROSSI RESID,27/12/2013,2.04,2013-12-27,2013,-11.08463,0.2,-3.57813,6.73696,0.40800000000000003
SANB11,SANTANDER BR,27/12/2013,13.9,2013-12-27,2013,1106.80176,74.98531,193.75548,9854.50829,1042.295809
SBSP3,SABESP,27/12/2013,26.55,2013-12-27,2013,273.33533,6.835098690000001,46.20613,572.07765,181.47187021950003
TIMP3,TIM PART S/A,27/12/2013,12.16,2013-12-27,2013,228.47754,24.210324789999998,30.53069,398.31158,294.3975494464
TRPL4,TRAN PAULIST,27/12/2013,26.7,2013-12-27,2013,165.36481,6.58883304,29.79424,322.4355,175.92184216799998
UGPA3,ULTRAPAR,27/12/2013,55.66,2013-12-27,2013,121.74968,11.151730800000001,33.36752,364.41003,620.705336328
USIM3,USIMINAS,27/12/2013,12.16,2013-12-27,2013,258.8775,12.53079108,24.45496,400.00451,152.3744195328
VAGR3,TERRA SANTA,27/12/2013,3.39,2013-12-27,2013,8.58223,0.28952,1.29555,26.54669,0.9814728
VALE3,VALE,27/12/2013,35.5,2013-12-27,2013,1948.94,47.78889,887.1,4533.87,1696.505595
VIVT4,TELEF BRASIL,27/12/2013,43.99,2013-12-27,2013,684.55847,16.769382710000002,66.21653,1191.21483,737.6851454129002
ALLL3,RUMO S.A.,28/12/2012,8.31,2012-12-28,2012,154.1045,18.54158791,29.9571,459.51745,154.0805955321
AMBV4,AMBEV,28/12/2012,85.58,2012-12-28,2012,321.57281,31.32287,145.14899,517.53315,2680.6112146
BBAS3,BRASIL,28/12/2012,25.6,2012-12-28,2012,1630.77123,28.6541702,331.90566,20077.27977,733.54675712
