ticker,nome_da_empresa,data_da_analise,patrimonio_liquido,quant_on_pn,ebit12_meses,preco_de_fechamento,ativo_total,fator_cotacao,retorno12_meses
OIBR4,OI,27/12/2013,-21846002000,6603037000,-18261908000,"3,63",29616098000,1,"-56,3701923078"
PCAR4,P.ACUCAR-CBD,27/12/2013,13667000000,270139000,-690000000,"104,26",43454000000,1,"15,2044198896"
PDGR3,PDG REALT,27/12/2013,-5091468000,3221000,-1152000,"1,8",1131726000,1,"-45,6193353473"
PETR3,PETROBRAS,27/12/2013,403405000000,13044496930,289398000000,"15,91",978577000000,1,"-17,4291994924"
PETR4,PETROBRAS,27/12/2013,403405000000,13044496930,289398000000,"16,93",978577000000,1,"-9,82504441191"
RENT3,LOCALIZA,27/12/2013,20853910000,988436000,5217016000,"33,14",66364903000,1,"-3,14557867763"
RSID3,ROSSI RESID,27/12/2013,-1158473000,20000000,-276967000,"2,04",669300000,1,"-55,164835165"
SANB11,SANTANDER BR,27/12/2013,112529100000,7498531000,15995913000,"13,9","1,025113074E+12",1,"-4,64148067796"
SBSP3,SABESP,27/12/2013,28080745000,683509869,4878257000,"26,55",56926791000,1,"-6,02516801975"
TIMP3,TIM PART S/A,27/12/2013,22847754000,2421032479,3053069000,"12,16",39831158000,1,"48,2926829268"
TRPL4,TRAN PAULIST,27/12/2013,17198226000,658883304,3148043000,"26,7",33749701000,1,"-14,9867177872"
UGPA3,ULTRAPAR,27/12/2013,12369547000,1115204291,3452700000,"55,66",33808035000,1,"23,2943869155"
USIM3,USIMINAS,27/12/2013,26450452000,1253079108,1645623000,"12,16",40203760000,1,"-11,0460863205"
VAGR3,TERRA SANTA,27/12/2013,858223000,28952000,129555000,"3,39",2654669000,1,"-8,1300813008"
VALE3,VALE,27/12/2013,197477000000,4539007000,69271000000,"35,5",444773000000,1,"-11,4607640779"
VIVT4,TELEF BRASIL,27/12/2013,68820424000,1663556731,6866537000,"43,99",121842519000,1,"-1,93634255047"
ALLL3,RUMO S.A.,28/12/2012,15487460000,1854158791,3202312000,"8,31",45466781000,1,"-9,75141403247"
AMBV4,AMBEV,28/12/2012,32157281000,3132287000,14514899000,"85,58",51753315000,1,"32,0169874455"
BBAS3,BRASIL,28/12/2012,168133312000,2865417020,36731922000,"25,6","2,089927595E+12",1,"15,6828446155"
BBDC4,BRADESCO,28/12/2012,163046282000,10658488000,18568353000,"35,17","1,828731521E+12",1,"17,946541324"
BISA3,BROOKFIELD,28/12/2012,1812476000,1339603865,-971079000,"3,42",6586991000,1,"-28,241978696"
BRAP4,BRADESPAR,28/12/2012,7434838000,393097000,-52026000,"32,83",8017832000,1,"9,56244968003"
BRFS3,BRF SA,28/12/2012,10857054000,1078116849,210368000,"42,19",57742806000,1,"16,2821443714"
BRML3,BR MALLS PAR,28/12/2012,11392188000,828274000,842056000,"27,02",18005279000,1,"50,1080069261"
BTOW3,AMERICANAS,28/12/2012,14705555000,909774507,1165519000,17,47084128000,1,"88,8888888892"
BVMF3,B3,28/12/2012,20559657000,6099000000,5501567000,14,45806400000,1,"48,9915594022"
CCRO3,CCR SA,28/12/2012,12454743000,2020000000,5238979000,"19,45",50784482000,1,"64,6146769725"
CIEL3,CIELO,28/12/2012,14074509000,2716815061,2998070000,"56,99",100074287000,1,"23,0526859974"
CMIG4,CEMIG,28/12/2012,22797430000,2201371000,5102422000,"22,6",54085360000,1,"-3,13952170692"
CPFE3,CPFL ENERGIA,28/12/2012,19185907000,1152254440,10594153000,"21,4",72470214000,1,"-12,8653976741"
CRUZ3,SOUZA CRUZ,28/12/2012,1877345000,1528451000,2349369000,"30,81",5869178000,1,"39,2456488058"
CSAN3,COSAN,28/12/2012,47493020000,1874070932,8402310000,"41,75",131954488000,1,"57,7790514684"
CSNA3,SID NACIONAL,28/12/2012,21692851000,1326093947,4426482000,"11,86",86595892000,1,"-15,314170766"
CTIP3,CETIP,28/12/2012,1486255000,262978823,454131000,"25,39",3449512000,1,"-4,76973283414"
CYRE3,CYRELA REALT,28/12/2012,7870905000,399743000,699112000,"17,89",16321140000,1,"22,7988472801"
DASA3,DASA,28/12/2012,6786283000,555942170,1034184000,"13,19",26319119000,1,"-14,6992185589"
DTEX3,DEXCO,28/12/2012,6035184000,837059000,1348349000,"14,85",15625433000,1,"66,4798206273"
ELET3,ELETROBRAS,28/12/2012,111017341000,2307099000,6274467000,"6,33",267830877000,1,"-61,3591766018"
ELPL4,ELETROPAULO,28/12/2012,2814381000,197467000,3696657000,"16,8",30088218000,1,"-53,9726027398"
EMBR3,EMBRAER,28/12/2012,14082568000,740465000,-654119000,"14,45",53129321000,1,"24,8399764935"
FIBR3,FIBRIA,28/12/2012,14222844000,553733881,6720798000,"22,57",40818649000,1,"62,7253064168"
GFSA3,GAFISA,28/12/2012,1783263000,51140000,-174064000,"4,71",5372512000,1,"14,3203883496"
GGBR4,GERDAU,28/12/2012,48802167000,1757067050,15833150000,"17,93",75746608000,1,"23,6551724139"
GOAU4,GERDAU MET,28/12/2012,49822526000,1033840804,15770630000,"22,9",76759564000,1,"30,1525354638"
GOLL4,GOL,28/12/2012,-21040743000,3200516077,1276468000,"12,9",16993858000,1,"3,69774919601"
HGTX3,CIA HERING,28/12/2012,1704935000,162534000,-8613000,"41,99",2457826000,1,"33,641119398"
HYPE3,HYPERA,28/12/2012,10817187000,633420823,2531682000,"16,62",22517989000,1,"95,5294117652"
ITSA4,ITAUSA,28/12/2012,77419000000,9701410000,3061000000,"9,69",97875000000,1,"-10,6646579278"
ITUB4,ITAUUNIBANCO,28/12/2012,181519000000,9804135000,35983000000,"33,39","2,388492E+12",1,"-1,76522506617"
JBSS3,JBS,28/12/2012,48067967000,2218116370,16558463000,6,200211568000,1,"-1,31578947378"
KLBN4,KLABIN S/A,28/12/2012,12762792000,5617892756,6783862000,"12,79",49381534000,1,"65,4132142661"
LAME4,LOJAS AMERIC,28/12/2012,16066695000,1885307731,1126807000,"18,33",43736188000,1,"29,0035748028"
LIGT3,LIGHT S/A,28/12/2012,2952139000,372555324,-1753530000,"22,32",23825786000,1,"-15,0093165386"
LLXL3,PRUMO,28/12/2012,2430515000,376017000,-353070000,"2,4",7449509000,1,"-28,7833827894"
LREN3,LOJAS RENNER,28/12/2012,9665782000,963227000,1236898000,"79,75",19691820000,1,"70,3797407077"
MMXM3,MMX MINER,28/12/2012,-844314000,6488000,-501000,"4,45",128006000,1,"-33,2833583209"
MRFG3,MARFRIG,28/12/2012,24665431000,660000000,7140513000,"8,48",131530716000,1,"-0,702576112382"
MRVE3,MRV,28/12/2012,6705646000,483233000,318692000,"11,98",22739681000,1,"16,4384722499"
NATU3,NATURA,28/12/2012,6077038000,920205000,1587235000,"58,64",24475391000,1,"68,9934621386"
OGXP3,OGX PETROLEO,28/12/2012,-53901000,32360168,485598000,"4,38",57052000,1,"-67,8414096917"
OIBR3,OI,28/12/2012,-21846002000,6603037000,-18261908000,"9,16",29616098000,1,"-21,642429427"
OIBR4,OI,28/12/2012,-21846002000,6603037000,-18261908000,"8,32",29616098000,1,"-23,5294117645"
PCAR4,P.ACUCAR-CBD,28/12/2012,13667000000,270139000,-690000000,"90,5",43454000000,1,"35,0746268657"
PDGR3,PDG REALT,28/12/2012,-5091468000,3221000,-1152000,"3,31",1131726000,1,"-42,2403691351"
PETR3,PETROBRAS,28/12/2012,403405000000,13044496930,289398000000,"19,55",978577000000,1,"-12,9891535707"
PETR4,PETROBRAS,28/12/2012,403405000000,13044496930,289398000000,"19,52",978577000000,1,"-6,90881902076"
RENT3,LOCALIZA,28/12/2012,20853910000,988436000,5217016000,"37,5",66364903000,1,"48,5146944967"
RSID3,ROSSI RESID,28/12/2012,-1158473000,20000000,-276967000,"4,55",669300000,1,"-40,9126656314"
SANB11,SANTANDER BR,28/12/2012,112529100000,7498531000,15995913000,"14,97","1,025113074E+12",1,"4,75902661137"
SBSP3,SABESP,28/12/2012,28080745000,683509869,4878257000,"86,87",56926791000,1,"73,7947856056"
TIMP3,TIM PART S/A,28/12/2012,22847754000,2421032479,3053069000,"8,2",39831158000,1,"-11,2554112554"
TRPL4,TRAN PAULIST,28/12/2012,17198226000,658883304,3148043000,"32,99",33749701000,1,"-39,7056036019"
UGPA3,ULTRAPAR,28/12/2012,12369547000,1115204291,3452700000,"46,29",33808035000,1,"48,1918349386"
USIM3,USIMINAS,28/12/2012,26450452000,1253079108,1645623000,"13,67",40203760000,1,"-19,9597188145"
VAGR3,TERRA SANTA,28/12/2012,858223000,28952000,129555000,"0,41",2654669000,1,"28,1249999999"
VALE3,VALE,28/12/2012,197477000000,4539007000,69271000000,"42,28",444773000000,1,"13,4016004264"
VIVT4,TELEF BRASIL,28/12/2012,68820424000,1663556731,6866537000,49,121842519000,1,"0,67986075305"
ALLL3,RUMO S.A.,29/12/2011,15487460000,1854158791,3202312000,"9,3",45466781000,1,"-37,5795579838"
AMBV4,AMBEV,29/12/2011,32157281000,3132287000,14514899000,"67,3",51753315000,1,"38,0985746735"
BBAS3,BRASIL,29/12/2011,168133312000,2865417020,36731922000,"23,7","2,089927595E+12",1,"-18,9910559539"
BBDC4,BRADESCO,29/12/2011,163046282000,10658488000,18568353000,"30,75","1,828731521E+12",1,"-2,47639347221"
BISA3,BROOKFIELD,29/12/2011,1812476000,1339603865,-971079000,"4,95",6586991000,1,"-41,1597832269"
BRAP4,BRADESPAR,29/12/2011,7434838000,393097000,-52026000,"31,69",8017832000,1,"-23,4700702435"
BRFS3,BRF SA,29/12/2011,10857054000,1078116849,210368000,"36,42",57742806000,1,"36,3855481687"
BRML3,BR MALLS PAR,29/12/2011,11392188000,828274000,842056000,"18,12",18005279000,1,"7,03277729346"
BRTO4,OI,29/12/2011,-21846002000,6603037000,-18261908000,"10,88",29616098000,1,"-9,33333333336"
BTOW3,AMERICANAS,29/12/2011,14705555000,909774507,1165519000,9,47084128000,1,"-71,3580972712"
BVMF3,B3,29/12/2011,20559657000,6099000000,5501567000,"9,8",45806400000,1,"-21,2615914544"
CCRO3,CCR SA,29/12/2011,12454743000,2020000000,5238979000,"12,22",50784482000,1,"8,38935647572"
CIEL3,CIELO,29/12/2011,14074509000,2716815061,2998070000,"48,2",100074287000,1,"53,3224083872"
CMIG4,CEMIG,29/12/2011,22797430000,2201371000,5102422000,"33,27",54085360000,1,"33,3999777462"
CPFE3,CPFL ENERGIA,29/12/2011,19185907000,1152254440,10594153000,"26,02",72470214000,1,"33,971769099"
CRUZ3,SOUZA CRUZ,29/12/2011,1877345000,1528451000,2349369000,"22,91",5869178000,1,"34,2346174553"
CSAN3,COSAN,29/12/2011,47493020000,1874070932,8402310000,27,131954488000,1,"-0,143953987433"
CSNA3,SID NACIONAL,29/12/2011,21692851000,1326093947,4426482000,"14,98",86595892000,1,"-40,7469116973"
CYRE3,CYRELA REALT,29/12/2011,7870905000,399743000,699112000,"14,84",16321140000,1,"-30,6670762143"
DTEX3,DEXCO,29/12/2011,6035184000,837059000,1348349000,"8,92",15625433000,1,"-50,0280112044"
ELET3,ELETROBRAS,29/12/2011,111017341000,2307099000,6274467000,"17,84",267830877000,1,"-16,364432568"
ELPL4,ELETROPAULO,29/12/2011,2814381000,197467000,3696657000,"36,5",30088218000,1,"13,671753348"
EMBR3,EMBRAER,29/12/2011,14082568000,740465000,-654119000,"11,76",53129321000,1,"1,72543717"
FIBR3,FIBRIA,29/12/2011,14222844000,553733881,6720798000,"13,87",40818649000,1,"-46,4375685193"
GFSA3,GAFISA,29/12/2011,1783263000,51140000,-174064000,"4,12",5372512000,1,"-64,9468070507"
GGBR4,GERDAU,29/12/2011,48802167000,1757067050,15833150000,"14,5",75746608000,1,"-36,0388178209"
GOAU4,GERDAU MET,29/12/2011,49822526000,1033840804,15770630000,"17,91",76759564000,1,"-31,2797665498"
GOLL4,GOL,29/12/2011,-21040743000,3200516077,1276468000,"12,44",16993858000,1,"-49,9978985654"
HGTX3,CIA HERING,29/12/2011,1704935000,162534000,-8613000,"32,46",2457826000,1,"22,2986214417"
HYPE3,HYPERA,29/12/2011,10817187000,633420823,2531682000,"8,5",22517989000,1,"-62,055752192"
ITSA4,ITAUSA,29/12/2011,77419000000,9701410000,3061000000,"11,28",97875000000,1,"-10,5057621155"
ITUB4,ITAUUNIBANCO,29/12/2011,181519000000,9804135000,35983000000,"33,99","2,388492E+12",1,"-14,5765267656"
JBSS3,JBS,29/12/2011,48067967000,2218116370,16558463000,"6,08",200211568000,1,"-15,2022315206"
KLBN4,KLABIN S/A,29/12/2011,12762792000,5617892756,6783862000,8,49381534000,1,"42,5252074896"
LAME4,LOJAS AMERIC,29/12/2011,16066695000,1885307731,1126807000,"14,3",43736188000,1,"-5,90269930388"
LIGT3,LIGHT S/A,29/12/2011,2952139000,372555324,-1753530000,"28,8",23825786000,1,"24,8178115201"
LLXL3,PRUMO,29/12/2011,2430515000,376017000,-353070000,"3,37",7449509000,1,"-28,7526427061"
LREN3,LOJAS RENNER,29/12/2011,9665782000,963227000,1236898000,"48,41",19691820000,1,"-11,009222518"
MMXM3,MMX MINER,29/12/2011,-844314000,6488000,-501000,"6,67",128006000,1,"-40,6055209261"
MRFG3,MARFRIG,29/12/2011,24665431000,660000000,7140513000,"8,54",131530716000,1,"-44,494839883"
MRVE3,MRV,29/12/2011,6705646000,483233000,318692000,"10,7",22739681000,1,"-30,6116562589"
NATU3,NATURA,29/12/2011,6077038000,920205000,1587235000,"36,26",24475391000,1,"-20,3679829753"
OGXP3,OGX PETROLEO,29/12/2011,-53901000,32360168,485598000,"13,62",57052000,1,"-31,8999999998"
PCAR4,P.ACUCAR-CBD,29/12/2011,13667000000,270139000,-690000000,67,43454000000,1,"-3,31890331886"
PDGR3,PDG REALT,29/12/2011,-5091468000,3221000,-1152000,"5,9",1131726000,1,"-40,9058124682"
PETR3,PETROBRAS,29/12/2011,403405000000,13044496930,289398000000,23,978577000000,1,"-22,2096419272"
PETR4,PETROBRAS,29/12/2011,403405000000,13044496930,289398000000,"21,49",978577000000,1,"-18,3242775864"
RDCD3,REDECARD,29/12/2011,1605525000,672970705,1680778000,"29,19",25586501000,1,"38,6698337293"
RSID3,ROSSI RESID,29/12/2011,-1158473000,20000000,-276967000,8,669300000,1,"-44,7463606791"
SANB11,SANTANDER BR,29/12/2011,112529100000,7498531000,15995913000,"14,96","1,025113074E+12",1,"-30,2511276547"
SBSP3,SABESP,29/12/2011,28080745000,683509869,4878257000,"52,03",56926791000,1,"22,1648274243"
TAMM4,TAM S/A,29/12/2011,2217344000,156206000,882719000,"35,7",15743641000,1,"-8,36755646822"
TIMP3,TIM PART S/A,29/12/2011,22847754000,2421032479,3053069000,"9,24",39831158000,1,"35,6828193833"
TNLP3,TELEMAR,29/12/2011,25182323000,476662000,2243839000,"21,46",77696700000,1,[]
TNLP4,TELEMAR,29/12/2011,25182323000,476662000,2243839000,"17,56",77696700000,1,[]
TRPL4,TRAN PAULIST,29/12/2011,17198226000,658883304,3148043000,"57,99",33749701000,1,"18,0194900572"
UGPA3,ULTRAPAR,29/12/2011,12369547000,1115204291,3452700000,"32,01",33808035000,1,"177,837070143"
USIM3,USIMINAS,29/12/2011,26450452000,1253079108,1645623000,"17,15",40203760000,1,"-19,3038662859"
VAGR3,TERRA SANTA,29/12/2011,858223000,28952000,129555000,"0,32",2654669000,1,-68
VALE3,VALE,29/12/2011,197477000000,4539007000,69271000000,"39,45",444773000000,1,"-24,1088478473"
VIVT4,TELEF BRASIL,29/12/2011,68820424000,1663556731,6866537000,"51,9",121842519000,1,"40,1836111892"
ALLL3,RUMO S.A.,30/12/2010,15487460000,1854158791,3202312000,15,45466781000,1,"-51,5931770416"
AMBV4,AMBEV,30/12/2010,32157281000,3132287000,14514899000,"50,52",51753315000,1,"50,8403433736"
BBAS3,BRASIL,30/12/2010,168133312000,2865417020,36731922000,"31,42","2,089927595E+12",1,"12,7057091911"
BBDC4,BRADESCO,30/12/2010,163046282000,10658488000,18568353000,"32,65","1,828731521E+12",1,"11,6634635342"
BISA3,BROOKFIELD,30/12/2010,1812476000,1339603865,-971079000,"8,65",6586991000,1,"12,4893371428"
BRAP4,BRADESPAR,30/12/2010,7434838000,393097000,-52026000,"43,32",8017832000,1,"15,2238572724"
BRFS3,BRF SA,30/12/2010,10857054000,1078116849,210368000,"27,34",57742806000,1,"21,8688372187"
BRTO4,OI,30/12/2010,-21846002000,6603037000,-18261908000,12,29616098000,1,"-28,3582089551"
BTOW3,AMERICANAS,30/12/2010,14705555000,909774507,1165519000,"31,5",47084128000,1,"-33,9221303099"
BVMF3,B3,30/12/2010,20559657000,6099000000,5501567000,"13,13",45806400000,1,"11,6021455109"
CCRO3,CCR SA,30/12/2010,12454743000,2020000000,5238979000,"46,9",50784482000,1,"23,1678248202"
CIEL3,CIELO,30/12/2010,14074509000,2716815061,2998070000,"13,45",100074287000,1,"-5,55230290592"
CMIG4,CEMIG,30/12/2010,22797430000,2201371000,5102422000,"26,71",54085360000,1,"-0,236705851403"
CPFE3,CPFL ENERGIA,30/12/2010,19185907000,1152254440,10594153000,"41,2",72470214000,1,"25,6731489606"
CRUZ3,SOUZA CRUZ,30/12/2010,1877345000,1528451000,2349369000,"90,39",5869178000,1,"65,7761887461"
CSAN3,COSAN,30/12/2010,47493020000,1874070932,8402310000,"27,61",131954488000,1,"10,0139976525"
CSNA3,SID NACIONAL,30/12/2010,21692851000,1326093947,4426482000,"26,67",86595892000,1,"-1,6142497809"
CYRE3,CYRELA REALT,30/12/2010,7870905000,399743000,699112000,"21,85",16321140000,1,"-8,77310002941"
DTEX3,DEXCO,30/12/2010,6035184000,837059000,1348349000,"17,85",15625433000,1,"10,1851851847"
ECOD3,TERRA SANTA,30/12/2010,858223000,28952000,129555000,1,2654669000,1,[]
ELET3,ELETROBRAS,30/12/2010,111017341000,2307099000,6274467000,"22,24",267830877000,1,"-32,9841278042"
ELPL4,ELETROPAULO,30/12/2010,2814381000,197467000,3696657000,"32,11",30088218000,1,"-6,92753623167"
EMBR3,EMBRAER,30/12/2010,14082568000,740465000,-654119000,"11,8",53129321000,1,"28,0225919919"
FIBR3,FIBRIA,30/12/2010,14222844000,553733881,6720798000,"26,49",40818649000,1,"-32,2333077517"
GFSA3,GAFISA,30/12/2010,1783263000,51140000,-174064000,"12,04",5372512000,1,"-13,8540719125"
GGBR4,GERDAU,30/12/2010,48802167000,1757067050,15833150000,"22,67",75746608000,1,"-22,2031571725"
GOAU4,GERDAU MET,30/12/2010,49822526000,1033840804,15770630000,"26,8",76759564000,1,"-21,7376745991"
GOLL4,GOL,30/12/2010,-21040743000,3200516077,1276468000,"25,1",16993858000,1,"-0,63865151448"
ITSA4,ITAUSA,30/12/2010,77419000000,9701410000,3061000000,"13,2",97875000000,1,"14,6812669329"
ITUB4,ITAUUNIBANCO,30/12/2010,181519000000,9804135000,35983000000,"39,79","2,388492E+12",1,"2,84311191525"
JBSS3,JBS,30/12/2010,48067967000,2218116370,16558463000,"7,17",200211568000,1,"-22,8385851975"
KLBN4,KLABIN S/A,30/12/2010,12762792000,5617892756,6783862000,"5,85",49381534000,1,"14,7496663356"
LAME4,LOJAS AMERIC,30/12/2010,16066695000,1885307731,1126807000,"15,31",43736188000,1,"-0,893986332531"
LIGT3,LIGHT S/A,30/12/2010,2952139000,372555324,-1753530000,"25,43",23825786000,1,"14,7520423049"
LLXL3,PRUMO,30/12/2010,2430515000,376017000,-353070000,"4,73",7449509000,1,"-53,2146389713"
LREN3,LOJAS RENNER,30/12/2010,9665782000,963227000,1236898000,"56,4",19691820000,1,"47,8278214402"
MMXM3,MMX MINER,30/12/2010,-844314000,6488000,-501000,"11,23",128006000,1,"-9,06882591114"
MRFG3,MARFRIG,30/12/2010,24665431000,660000000,7140513000,"15,5",131530716000,1,"-18,7372887854"
MRVE3,MRV,30/12/2010,6705646000,483233000,318692000,"15,61",22739681000,1,"13,7063127796"
NATU3,NATURA,30/12/2010,6077038000,920205000,1587235000,"47,69",24475391000,1,"36,736455292"
OGXP3,OGX PETROLEO,30/12/2010,-53901000,32360168,485598000,20,57052000,1,"16,9590643276"
PDGR3,PDG REALT,30/12/2010,-5091468000,3221000,-1152000,"10,16",1131726000,1,"18,7006542484"
PETR3,PETROBRAS,30/12/2010,403405000000,13044496930,289398000000,"30,55",978577000000,1,"-24,3267515462"
PETR4,PETROBRAS,30/12/2010,403405000000,13044496930,289398000000,"27,29",978577000000,1,"-22,9641604681"
PRTX3,PORTX,30/12/2010,-18911000,992456000,-28015000,"3,71",1963404000,1,[]
RDCD3,REDECARD,30/12/2010,1605525000,672970705,1680778000,"21,05",25586501000,1,"-27,4137931035"
RSID3,ROSSI RESID,30/12/2010,-1158473000,20000000,-276967000,"14,79",669300000,1,"-1,83912623549"
SANB11,SANTANDER BR,30/12/2010,112529100000,7498531000,15995913000,"22,55","1,025113074E+12",1,"-1,3440351586"
SBSP3,SABESP,30/12/2010,28080745000,683509869,4878257000,"42,59",56926791000,1,"30,3625074155"
TAMM4,TAM S/A,30/12/2010,2217344000,156206000,882719000,"38,96",15743641000,1,"1,96283695407"
TCSL3,TIM PART S/A,30/12/2010,22847754000,2421032479,3053069000,"6,81",39831158000,1,[]
TCSL4,TIM PART S/A,30/12/2010,22847754000,2421032479,3053069000,"5,51",39831158000,1,[]
TLPP4,TELEF BRASIL,30/12/2010,68820424000,1663556731,6866537000,"42,03",121842519000,1,[]
TNLP3,TELEMAR,30/12/2010,25182323000,476662000,2243839000,"32,3",77696700000,1,[]
TNLP4,TELEMAR,30/12/2010,25182323000,476662000,2243839000,"24,29",77696700000,1,[]
TRPL4,TRAN PAULIST,30/12/2010,17198226000,658883304,3148043000,"55,1",33749701000,1,"18,0895805013"
UGPA4,ULTRAPAR,30/12/2010,12369547000,1115204291,3452700000,"105,1",33808035000,1,"34,9145279739"
USIM3,USIMINAS,30/12/2010,26450452000,1253079108,1645623000,"21,35",40203760000,1,"-13,0590563077"
VALE3,VALE,30/12/2010,197477000000,4539007000,69271000000,"55,33",444773000000,1,"13,7456884801"
VIVO4,VIVO,30/12/2010,9816294000,400714000,4409784000,"53,3",22435547000,1,"-2,16593245223"
ALLL11,RUMO S.A.,30/12/2009,15487460000,1854158791,3202312000,"16,3",45466781000,1,"64,0398024365"
AMBV4,AMBEV,30/12/2009,32157281000,3132287000,14514899000,"174,5",51753315000,1,"79,8649832384"
BBAS3,BRASIL,30/12/2009,168133312000,2865417020,36731922000,"29,7","2,089927595E+12",1,"116,986897597"
BBDC4,BRADESCO,30/12/2009,163046282000,10658488000,18568353000,"36,38","1,828731521E+12",1,"65,4905717936"
BRAP4,BRADESPAR,30/12/2009,7434838000,393097000,-52026000,"38,53",8017832000,1,"108,771483425"
BRFS3,BRF SA,30/12/2009,10857054000,1078116849,210368000,"45,37",57742806000,1,"53,3444508528"
BRTO3,OI,30/12/2009,-21846002000,6603037000,-18261908000,"27,51",29616098000,1,"-50,4324324324"
BRTO4,OI,30/12/2009,-21846002000,6603037000,-18261908000,"16,75",29616098000,1,"22,8005865104"
BTOW3,AMERICANAS,30/12/2009,14705555000,909774507,1165519000,"47,8",47084128000,1,"102,23194909"
BVMF3,B3,30/12/2009,20559657000,6099000000,5501567000,"12,25",45806400000,1,"110,632119812"
CCRO3,CCR SA,30/12/2009,12454743000,2020000000,5238979000,"39,89",50784482000,1,"77,8503469827"
CMIG4,CEMIG,30/12/2009,22797430000,2201371000,5102422000,"31,6",54085360000,1,"27,7772550834"
CPFE3,CPFL ENERGIA,30/12/2009,19185907000,1152254440,10594153000,"35,31",72470214000,1,"26,5503002434"
CRUZ3,SOUZA CRUZ,30/12/2009,1877345000,1528451000,2349369000,"57,76",5869178000,1,"43,3779907511"
CSAN3,COSAN,30/12/2009,47493020000,1874070932,8402310000,"25,6",131954488000,1,"127,758007119"
CSNA3,SID NACIONAL,30/12/2009,21692851000,1326093947,4426482000,56,86595892000,1,"107,87776806"
CYRE3,CYRELA REALT,30/12/2009,7870905000,399743000,699112000,"24,5",16321140000,1,"169,982050103"
DTEX3,DEXCO,30/12/2009,6035184000,837059000,1348349000,"16,2",15625433000,1,"332,000000001"
ELET3,ELETROBRAS,30/12/2009,111017341000,2307099000,6274467000,"36,34",267830877000,1,"48,1089348124"
EMBR3,EMBRAER,30/12/2009,14082568000,740465000,-654119000,"9,51",53129321000,1,"9,34136362285"
FIBR3,FIBRIA,30/12/2009,14222844000,553733881,6720798000,"39,09",40818649000,1,[]
GFSA3,GAFISA,30/12/2009,1783263000,51140000,-174064000,"28,24",5372512000,1,"172,088782764"
GGBR4,GERDAU,30/12/2009,48802167000,1757067050,15833150000,"29,14",75746608000,1,"93,4926958835"
GOAU4,GERDAU MET,30/12/2009,49822526000,1033840804,15770630000,"34,92",76759564000,1,"76,668612187"
GOLL4,GOL,30/12/2009,-21040743000,3200516077,1276468000,"26,08",16993858000,1,"163,16851665"
ITSA4,ITAUSA,30/12/2009,77419000000,9701410000,3061000000,"11,85",97875000000,1,"72,1398786713"
ITUB4,ITAUUNIBANCO,30/12/2009,181519000000,9804135000,35983000000,"38,69","2,388492E+12",1,"48,2375478926"
JBSS3,JBS,30/12/2009,48067967000,2218116370,16558463000,"9,32",200211568000,1,"89,3063956845"
KLBN4,KLABIN S/A,30/12/2009,12762792000,5617892756,6783862000,"5,31",49381534000,1,"66,5839651077"
LAME4,LOJAS AMERIC,30/12/2009,16066695000,1885307731,1126807000,"15,53",43736188000,1,"149,219513889"
LIGT3,LIGHT S/A,30/12/2009,2952139000,372555324,-1753530000,"25,98",23825786000,1,"33,6108201162"
LREN3,LOJAS RENNER,30/12/2009,9665782000,963227000,1236898000,"39,3",19691820000,1,"154,324040988"
MMXM3,MMX MINER,30/12/2009,-844314000,6488000,-501000,"12,35",128006000,1,"345,848375452"
NATU3,NATURA,30/12/2009,6077038000,920205000,1587235000,"36,31",24475391000,1,"101,944757412"
NETC4,NET,30/12/2009,6812389000,374722000,1136985000,24,13430842000,1,"80,5869074489"
PETR3,PETROBRAS,30/12/2009,403405000000,13044496930,289398000000,"41,65",978577000000,1,"55,6248636271"
PETR4,PETROBRAS,30/12/2009,403405000000,13044496930,289398000000,"36,69",978577000000,1,"65,9278753379"
RDCD3,REDECARD,30/12/2009,1605525000,672970705,1680778000,29,25586501000,1,"12,8404669261"
RSID3,ROSSI RESID,30/12/2009,-1158473000,20000000,-276967000,"15,3",669300000,1,"312,84380054"
SBSP3,SABESP,30/12/2009,28080745000,683509869,4878257000,"34,38",56926791000,1,"32,1812201252"
TAMM4,TAM S/A,30/12/2009,2217344000,156206000,882719000,"38,21",15743641000,1,"100,15715034"
TCSL3,TIM PART S/A,30/12/2009,22847754000,2421032479,3053069000,"7,15",39831158000,1,[]
TCSL4,TIM PART S/A,30/12/2009,22847754000,2421032479,3053069000,"5,12",39831158000,1,[]
TLPP4,TELEF BRASIL,30/12/2009,68820424000,1663556731,6866537000,"43,54",121842519000,1,[]
TNLP3,TELEMAR,30/12/2009,25182323000,476662000,2243839000,"44,7",77696700000,1,"15,5038759684"
TNLP4,TELEMAR,30/12/2009,25182323000,476662000,2243839000,"37,1",77696700000,1,"15,181620615"
TRPL4,TRAN PAULIST,30/12/2009,17198226000,658883304,3148043000,"51,75",33749701000,1,"34,9727695117"
UGPA4,ULTRAPAR,30/12/2009,12369547000,1115204291,3452700000,"80,11",33808035000,1,"62,3409783825"
USIM3,USIMINAS,30/12/2009,26450452000,1253079108,1645623000,"50,09",40203760000,1,"100,670694953"
VALE3,VALE,30/12/2009,197477000000,4539007000,69271000000,"49,5",444773000000,1,"83,3871579992"
VIVO4,VIVO,30/12/2009,9816294000,400714000,4409784000,"54,48",22435547000,1,"92,9178470257"
ALLL11,RUMO S.A.,30/12/2008,15487460000,1854158791,3202312000,10,45466781000,1,"-56,4059874607"
